"time","survival","n_risk","n_event","lower_CI","upper_CI"
2.55441478439425,0.972653580651934,838,0,0.963157166957613,0.982243625869901
2.56262833675565,0.972653580651934,837,0,0.963157166957613,0.982243625869901
2.57357973990418,0.972653580651934,835,0,0.963157166957613,0.982243625869901
2.57631759069131,0.972653580651934,834,0,0.963157166957613,0.982243625869901
2.59000684462697,0.972653580651934,833,0,0.963157166957613,0.982243625869901
2.5927446954141,0.972653580651934,832,0,0.963157166957613,0.982243625869901
2.6009582477755,0.972653580651934,831,0,0.963157166957613,0.982243625869901
2.60917180013689,0.972653580651934,830,0,0.963157166957613,0.982243625869901
2.61464750171116,0.972653580651934,828,0,0.963157166957613,0.982243625869901
2.62559890485969,0.972653580651934,827,0,0.963157166957613,0.982243625869901
2.62833675564682,0.971476033944123,826,1,0.961718728649739,0.98133233388608
2.63107460643395,0.971476033944123,825,0,0.961718728649739,0.98133233388608
2.63381245722108,0.971476033944123,824,0,0.961718728649739,0.98133233388608
2.63655030800821,0.971476033944123,823,0,0.961718728649739,0.98133233388608
2.64202600958248,0.971476033944123,821,0,0.961718728649739,0.98133233388608
2.6776180698152,0.971476033944123,820,0,0.961718728649739,0.98133233388608
2.69678302532512,0.971476033944123,819,0,0.961718728649739,0.98133233388608
2.70773442847365,0.971476033944123,818,0,0.961718728649739,0.98133233388608
2.72689938398357,0.971476033944123,817,0,0.961718728649739,0.98133233388608
2.73237508555784,0.971476033944123,816,0,0.961718728649739,0.98133233388608
2.74332648870637,0.971476033944123,815,0,0.961718728649739,0.98133233388608
2.80082135523614,0.971476033944123,814,0,0.961718728649739,0.98133233388608
2.80355920602327,0.970281106473097,813,1,0.960262834553476,0.980403897456295
2.8062970568104,0.970281106473097,812,0,0.960262834553476,0.980403897456295
2.81177275838467,0.970281106473097,811,0,0.960262834553476,0.980403897456295
2.8227241615332,0.970281106473097,810,0,0.960262834553476,0.980403897456295
2.83915126625599,0.970281106473097,809,0,0.960262834553476,0.980403897456295
2.85557837097878,0.970281106473097,808,0,0.960262834553476,0.980403897456295
2.86652977412731,0.970281106473097,807,0,0.960262834553476,0.980403897456295
2.8829568788501,0.970281106473097,806,0,0.960262834553476,0.980403897456295
