"time","survival","n_risk","n_event","lower_CI","upper_CI","Sex"
5.69472963723477,0.913943764219694,218,0,0.888101116691849,0.940538400928384,"sex.=F"
5.6974674880219,0.913943764219694,217,0,0.888101116691849,0.940538400928384,"sex.=F"
5.70020533880903,0.913943764219694,216,0,0.888101116691849,0.940538400928384,"sex.=F"
5.71663244353183,0.913943764219694,215,0,0.888101116691849,0.940538400928384,"sex.=F"
5.73305954825462,0.913943764219694,214,0,0.888101116691849,0.940538400928384,"sex.=F"
5.75496235455168,0.913943764219694,213,0,0.888101116691849,0.940538400928384,"sex.=F"
5.76043805612594,0.913943764219694,211,0,0.888101116691849,0.940538400928384,"sex.=F"
5.782340862423,0.913943764219694,210,0,0.888101116691849,0.940538400928384,"sex.=F"
5.78781656399726,0.913943764219694,209,0,0.888101116691849,0.940538400928384,"sex.=F"
5.81519507186858,0.913943764219694,208,0,0.888101116691849,0.940538400928384,"sex.=F"
5.81793292265572,0.913943764219694,207,0,0.888101116691849,0.940538400928384,"sex.=F"
5.8590006844627,0.913943764219694,206,0,0.888101116691849,0.940538400928384,"sex.=F"
5.88637919233402,0.913943764219694,205,0,0.888101116691849,0.940538400928384,"sex.=F"
5.91101984941821,0.913943764219694,203,0,0.888101116691849,0.940538400928384,"sex.=F"
5.927446954141,0.913943764219694,202,0,0.888101116691849,0.940538400928384,"sex.=F"
5.93292265571526,0.913943764219694,200,0,0.888101116691849,0.940538400928384,"sex.=F"
5.9356605065024,0.913943764219694,198,0,0.888101116691849,0.940538400928384,"sex.=F"
5.94661190965092,0.913943764219694,197,0,0.888101116691849,0.940538400928384,"sex.=F"
5.94934976043806,0.913943764219694,196,0,0.888101116691849,0.940538400928384,"sex.=F"
5.96577686516085,0.913943764219694,195,0,0.888101116691849,0.940538400928384,"sex.=F"
5.96851471594798,0.913943764219694,194,0,0.888101116691849,0.940538400928384,"sex.=F"
5.97399041752224,0.913943764219694,193,0,0.888101116691849,0.940538400928384,"sex.=F"
5.99863107460643,0.913943764219694,192,0,0.888101116691849,0.940538400928384,"sex.=F"
6.02327173169062,0.913943764219694,191,0,0.888101116691849,0.940538400928384,"sex.=F"
6.02874743326489,0.913943764219694,190,0,0.888101116691849,0.940538400928384,"sex.=F"
6.03148528405202,0.913943764219694,188,0,0.888101116691849,0.940538400928384,"sex.=F"
6.04517453798768,0.913943764219694,187,0,0.888101116691849,0.940538400928384,"sex.=F"
6.05886379192334,0.913943764219694,186,0,0.888101116691849,0.940538400928384,"sex.=F"
6.06160164271047,0.913943764219694,185,0,0.888101116691849,0.940538400928384,"sex.=F"
6.06981519507187,0.913943764219694,183,0,0.888101116691849,0.940538400928384,"sex.=F"
6.0807665982204,0.913943764219694,182,0,0.888101116691849,0.940538400928384,"sex.=F"
6.10266940451745,0.913943764219694,181,0,0.888101116691849,0.940538400928384,"sex.=F"
6.1409993155373,0.913943764219694,180,0,0.888101116691849,0.940538400928384,"sex.=F"
6.17659137577002,0.913943764219694,179,0,0.888101116691849,0.940538400928384,"sex.=F"
6.18480492813142,0.913943764219694,178,0,0.888101116691849,0.940538400928384,"sex.=F"
6.19575633127995,0.913943764219694,177,0,0.888101116691849,0.940538400928384,"sex.=F"
6.23408624229979,0.913943764219694,176,0,0.888101116691849,0.940538400928384,"sex.=F"
6.26694045174538,0.913943764219694,175,0,0.888101116691849,0.940538400928384,"sex.=F"
6.26967830253251,0.913943764219694,174,0,0.888101116691849,0.940538400928384,"sex.=F"
6.27241615331964,0.913943764219694,173,0,0.888101116691849,0.940538400928384,"sex.=F"
6.27789185489391,0.913943764219694,172,0,0.888101116691849,0.940538400928384,"sex.=F"
6.29979466119097,0.913943764219694,171,0,0.888101116691849,0.940538400928384,"sex.=F"
6.31074606433949,0.913943764219694,168,0,0.888101116691849,0.940538400928384,"sex.=F"
6.32169746748802,0.913943764219694,166,0,0.888101116691849,0.940538400928384,"sex.=F"
6.34633812457221,0.913943764219694,165,0,0.888101116691849,0.940538400928384,"sex.=F"
6.34907597535934,0.913943764219694,164,0,0.888101116691849,0.940538400928384,"sex.=F"
6.36824093086927,0.913943764219694,163,0,0.888101116691849,0.940538400928384,"sex.=F"
